,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00012583,1496.17686504045,-1.37597832245358,0.0570708107533488,-24.1100188395842,1.96257205947606e-128,3.43974984331193e-126,clec-4,125.463473140457
WBGene00001243,9980.66700730183,-0.62122428932056,0.0258436555488462,-24.037787074913,1.12026071806272e-127,1.94088388544361e-125,elo-5,124.712000445765
WBGene00000097,4218.08032710188,-0.992698647889374,0.0413620171397674,-24.0002474863574,2.76428775320427e-127,4.73478514818728e-125,aip-1,124.324699723329
WBGene00002054,14814.2466243704,-0.616303502846257,0.0259499773970112,-23.7496739753322,1.10729410563513e-124,1.87530832070094e-122,ifb-2,121.726927319418
WBGene00017970,4026.55883131849,-0.877578374012861,0.0370543620613501,-23.6835375160386,5.32935604776203e-124,8.92548707865746e-122,F32A5.4,121.049368074398
WBGene00000636,2041.04578407984,-1.27608040537057,0.0540305072944748,-23.6177757579756,2.53127916912029e-123,4.19274405671979e-121,col-60,120.377501648006
WBGene00000678,1365.11340967985,-1.44277273654198,0.061339149301802,-23.5212381156971,2.47333037537429e-122,4.05222921174094e-120,col-104,119.392305997029
WBGene00000067,32093.1872559675,-0.549451193954034,0.0236709307033638,-23.2120655009122,3.43948810508519e-119,5.57455959225259e-117,act-5,116.253789437555
WBGene00001067,1887.62426156079,-1.35603979281719,0.0591222696699899,-22.936193085725,2.02383598532919e-116,3.24524253264542e-114,dpy-5,113.488752840727
WBGene00016250,36615.9395909538,-0.486444500392782,0.0212541720607707,-22.8870124416949,6.25849994575092e-116,9.9299336507688e-114,hsp-110,113.003053653338
WBGene00020725,2233.21898262466,-1.03217907961016,0.0451714641533989,-22.8502462551348,1.45317287256524e-115,2.28163278210165e-113,cnp-3,112.641754251916
WBGene00018823,3552.91321603492,-0.844085804105028,0.0369490103527508,-22.8446119678599,1.65321851300523e-115,2.56896522129153e-113,F54E2.1,112.590241775182
WBGene00003999,1222.54621730295,-1.38339226937115,0.0606172510718081,-22.8217585738483,2.78859215157381e-115,4.28902545925224e-113,pgp-5,112.367641375822
WBGene00011748,5218.39173846103,-0.978710569055852,0.0430860071456539,-22.7152765803358,3.16466678536735e-114,4.8182850965497e-112,T13F2.9,111.317107506497
WBGene00004008,1510.48906933651,-1.18417222131805,0.0527822947960494,-22.4350272358125,1.79199582871994e-111,2.70107531262956e-109,pgp-14,108.568463306444
WBGene00000657,75911.8957891951,-0.603120682272318,0.0269438681618014,-22.3843391249727,5.59284139344183e-111,8.34662359637117e-109,col-81,108.078489171224
WBGene00004174,1110.55961917782,-1.37520445458253,0.0617161771109195,-22.2827226014169,5.43516580273493e-110,8.03178962202192e-108,abu-14,107.095187675596
WBGene00016523,2013.30168808779,-1.02920570118992,0.0462053814652308,-22.2745850927427,6.51786304677315e-110,9.53822812660307e-108,C39B5.5,107.02053229472
WBGene00011436,10069.1247950448,-0.64424537501768,0.0289515859281682,-22.2525072241679,1.06660512087861e-109,1.54585951798108e-107,T04F3.1,106.810829975707
WBGene00000710,848.931879696086,-1.54395632653114,0.069733589852274,-22.1407836567988,1.27991961581999e-108,1.83735508278616e-106,col-137,105.735806904885
WBGene00020799,681.099510674512,-1.88534282373501,0.0854148840535611,-22.0727668792803,5.77473961955339e-108,8.21157078165361e-106,T25D10.1,105.085573759257
WBGene00000675,22308.3539408308,0.529275122822214,0.024012290730105,22.0418421870365,1.14387284853828e-107,1.61136406037547e-105,col-101,104.792806327024
WBGene00010723,1504.91836204419,-1.19652103625059,0.0544733569744212,-21.965252422619,6.1912240121715e-107,8.6407703273575e-105,cpg-7,104.063447538307
WBGene00003776,16168.313801519,-0.540227890084407,0.0247326152321068,-21.8427321581062,9.11390339764583e-106,1.26031069644693e-103,nmy-1,102.899522377804
WBGene00004744,6709.24795659003,-0.660723891236613,0.0302879797097359,-21.8147231201501,1.68185181790582e-105,2.3045956773904e-103,scp-1,102.637405257034
WBGene00000742,1158.77477224668,-1.28879985156808,0.0593794183497256,-21.704487638755,1.86085458113003e-104,2.52690640552909e-102,col-169,101.597410843682
WBGene00008577,406.305252839478,-2.35035655627336,0.108306166362838,-21.7010409952043,2.00570510262724e-104,2.69928509034825e-102,F08G2.5,101.568751244148
WBGene00013290,6076.07563331026,-0.686874773831751,0.031785700540899,-21.6095527908199,1.46056264261667e-103,1.94823546125319e-101,Y57G11A.2,100.710358556008
WBGene00019564,562.257696299858,-1.92589030662244,0.0894488593809041,-21.5306301271136,8.04325734117658e-103,1.06347384125925e-100,K09D9.1,99.9732731881651
WBGene00000615,2107.63931236403,-1.19065946589698,0.0555738573339017,-21.4248123671387,7.84502160301658e-102,1.02824357062842e-99,col-38,98.9879039973542
WBGene00011330,16840.5753177884,-0.531353401064646,0.0250191350830745,-21.2378804982795,4.26713485981169e-100,5.54470032258117e-98,T01D3.6,97.2561219214294
WBGene00017968,3969.35789221943,-0.867436710404648,0.0408538383183428,-21.2326857429007,4.76595656714197e-100,6.13993703731033e-98,skpo-3,97.2118360823587
WBGene00002056,12602.4804000386,-0.672159158507642,0.0317868953576291,-21.1457945466297,3.01667206487262e-99,3.85341508761229e-97,ifc-2,96.4141542065204
WBGene00000082,425.559738713418,-2.238614251186,0.105916056994596,-21.1357400823579,3.73290532996578e-99,4.72824218811548e-97,adt-1,96.3253002863002
WBGene00004156,1467.81956891498,-1.10748446223873,0.0524146838519928,-21.1292786839278,4.28035865658238e-99,5.37648716922218e-97,pqn-74,96.2695013862862
WBGene00002348,11948.0975941397,-0.624792495658313,0.0298583243515607,-20.9252364031491,3.15496240091157e-97,3.93014448503637e-95,myo-1,94.4055914832377
WBGene00016898,4656.61997446411,-0.717899715342789,0.0343370793585521,-20.9074192899865,4.58363859817742e-97,5.66304791724002e-95,clik-2,94.2469497636242
WBGene00007308,9162.4794115622,-0.610034408422243,0.0292407261133347,-20.8624917882613,1.1739314827374e-96,1.4385909950651e-94,C04G2.9,93.8420626625155
WBGene00007807,1503.3481780903,-1.2024859325294,0.0577996744365857,-20.8043720704465,3.95099943322439e-96,4.80269471427349e-94,C29F3.7,93.3185150186328
WBGene00000641,980.533081267379,-1.46667016168414,0.0706699508295622,-20.7538019266685,1.13270372554363e-95,1.36585946040953e-93,col-65,92.8645939849214
WBGene00000730,869.719601149035,-1.38249027326403,0.0672014752745586,-20.5723202893347,4.85850516084534e-94,5.81208319757316e-92,col-157,91.2356681775832
WBGene00007366,345.836307731995,-2.39672817448054,0.116841859642315,-20.5125815509748,1.6623300472893e-93,1.97293707108596e-91,C06B3.7,90.7048867668086
WBGene00021791,1776.63555618416,-1.08478077473044,0.0531754804993808,-20.4000182893142,1.67153046422748e-92,1.96835770994538e-90,Y51H7C.13,89.7058959743302
WBGene00011231,297.92203889023,-2.55695922124823,0.12781894992874,-20.004539410422,5.02809281481431e-89,5.87507310059659e-87,R11A5.3,86.2309867253136
WBGene00006051,9014.3603422001,-0.537571784729397,0.0270173719698994,-19.8972640761772,4.29755220224483e-88,4.98284648803357e-86,ssq-2,85.3025224924049
WBGene00008652,1061.29891837988,-1.26963867868014,0.0646170762037226,-19.6486556382908,5.93644152828369e-86,6.83053306532978e-84,F10D11.6,83.165545401985
WBGene00009621,4620.97320337237,-0.703759053263523,0.0358752747564345,-19.616826854749,1.11073723178026e-85,1.26834411322908e-83,fipr-21,82.8967629024467
WBGene00006053,12131.0017564653,-0.522097431173273,0.0266623583101823,-19.5818173733673,2.20993510119424e-85,2.50453772784217e-83,ssq-4,82.6012724218023
WBGene00018237,33848.0296100292,-0.571675390447753,0.0291995461211504,-19.578228650399,2.37123939142162e-85,2.66729039902225e-83,irg-7,82.5739296982857
WBGene00000216,58329.0256043159,-0.411916619711993,0.0210452457729388,-19.5729061164807,2.63234447820302e-85,2.93906135703364e-83,asp-3,82.5317913473255
WBGene00020414,4566.52491463214,-0.650850395423376,0.0333093288772452,-19.5395829745461,5.05938819788988e-85,5.60736458138192e-83,T10E9.4,82.2512412058892
WBGene00003738,5738.99944318878,-0.713132715393134,0.0365711475067656,-19.4998725501081,1.10056202518748e-84,1.21085922668985e-82,nid-1,81.9169063445741
WBGene00000626,826.727191861332,-1.42818812808107,0.0733182951365039,-19.4792872014013,1.64554479716165e-84,1.79734034258098e-82,col-49,81.7453696775324
WBGene00001703,1091.16549389489,-1.20806840126676,0.0621349733296737,-19.4426477799714,3.36350304127634e-84,3.64734398137829e-82,grd-14,81.4380232763984
WBGene00015340,1135.36664733427,-1.32042019580807,0.068037031289718,-19.4073752304889,6.68562042489876e-84,7.19802547603564e-82,C02E7.7,81.1427866205781
WBGene00004241,58392.4984236639,0.39738049104957,0.0205131062853332,19.3720290589873,1.32914918085526e-83,1.42086990092421e-81,puf-5,80.8474456855471
WBGene00012942,737.164841494403,-1.61436990451043,0.0833670202901848,-19.3646108364089,1.53510460453136e-83,1.62948110592261e-81,Y47D3B.6,80.7879506708792
WBGene00000712,102611.633244241,-0.516382283769365,0.0266743250631627,-19.3587759970164,1.71921994853881e-83,1.81215400589688e-81,col-139,80.741804896577
WBGene00001099,4522.52034717564,-0.660372061541007,0.0344422612407883,-19.1733073773612,6.18487831967727e-82,6.47393548003441e-80,dsc-4,79.1888316331393
WBGene00011102,4125.09615445294,-0.646651242301997,0.033739340511147,-19.1660901637468,7.10524761779444e-82,7.3860274029666e-80,R07E3.1,79.1315890854022
WBGene00000748,1082.35673485057,-1.30402116995944,0.0682535444484756,-19.1055450745688,2.27044358200473e-81,2.34399973366831e-79,col-175,78.6300424419997
WBGene00020596,2004.14735319569,-0.872717002410286,0.0456949897103317,-19.0987460100678,2.58624224087283e-81,2.6518659385494e-79,oga-1,78.5764484348751
WBGene00016425,920.228375772029,-1.30237327905941,0.0682253857268895,-19.0892768898793,3.10031176645241e-81,3.15749994971197e-79,C34H4.2,78.5006566476894
WBGene00003762,3107.94897670034,-0.934412452723578,0.0490144500280128,-19.0640199408448,5.02606517720296e-81,5.0844215044282e-79,nlp-24,78.2937584531103
WBGene00013073,974.913611422045,-1.3189139693762,0.069766433349477,-18.9047068347243,1.04317718199756e-79,1.04825397761662e-77,hmit-1.1,76.9795334809839
WBGene00014666,5808.48154309844,-0.631021491705684,0.0334295327207564,-18.8761684758424,1.79118158957369e-79,1.78797881454598e-77,C05D12.3,76.7476376313904
WBGene00003561,1775.60958803264,-0.897408174332458,0.0476678383266514,-18.82628216079,4.59939744001291e-79,4.56096826403385e-77,ncr-1,76.3409429496409
WBGene00003090,17239.6132154661,-0.541652153539997,0.0289125851898176,-18.7341308286315,2.60867038704119e-78,2.56996658456679e-76,lys-1,75.5900725234518
WBGene00011235,462.900737053766,-1.81149257867708,0.0972284531761808,-18.631301018382,1.79116926539942e-77,1.75313599593282e-75,suro-1,74.7561843930948
WBGene00018398,2083.47514773507,-0.891787259771286,0.0479364611768485,-18.6035272082618,3.00846049558386e-77,2.92558226128616e-75,sptl-2,74.5337876859244
WBGene00016785,216.640246354719,-2.86398984547912,0.154323975629217,-18.5582948715644,6.98878661566044e-77,6.75269106781088e-75,C49G7.7,74.1705231185775
WBGene00009681,9887.80143299348,-0.502501847150115,0.0270830936411328,-18.5540785631275,7.5592462033026e-77,7.25735783582038e-75,gipc-2,74.1392214627954
WBGene00019617,18016.7833768714,-0.606480949865455,0.0327086278042636,-18.5419258030262,9.47666393395704e-77,9.0406174352237e-75,K10C2.1,74.0438019080696
WBGene00015339,1059.69437382115,-1.32202936470451,0.0715712068485779,-18.471525392907,3.50051633099716e-76,3.31844545013335e-74,C02E7.6,73.4790653170609
WBGene00003844,1684.27265862236,-0.925368305564885,0.0503722911444488,-18.3705820112744,2.25975591855891e-75,2.1288313100274e-73,odc-1,72.6718587509745
WBGene00007248,2983.19759693099,-0.721257649573494,0.0392797940947148,-18.3620527091954,2.64420475747362e-75,2.47553405648447e-73,catp-4,72.6063310946035
WBGene00012813,2809.80990058079,-0.720263398213442,0.0392866120326499,-18.3335584553551,4.46701904130487e-75,4.15625790182644e-73,Y43F8B.2,72.3812975116767
WBGene00010470,1462.94753398808,-1.05032353752082,0.0574185065738089,-18.2924217328898,9.50949535024967e-75,8.79365787817873e-73,cdr-4,72.0558304348397
WBGene00018031,579.304681765847,-1.4711228705495,0.080533185872072,-18.267287635763,1.5076018549251e-74,1.38561480239549e-72,F35B3.4,71.8583574857739
WBGene00001713,1791.95235875746,-1.00168804071953,0.0548486163047918,-18.2627768611916,1.63747457106919e-74,1.49585783089248e-72,grl-4,71.8251096806647
WBGene00015780,4004.87897071013,-0.700904298591495,0.038731524366928,-18.0964810977071,3.39688298341925e-73,3.08441067524568e-71,C14F11.4,70.5108278024372
WBGene00000722,5929.23231459163,-0.595729171091842,0.0330628528652119,-18.0180813047339,1.40533507055392e-72,1.2684200909257e-70,col-149,69.8967368876564
WBGene00007999,444.003844421231,-1.80183592635717,0.100272829785722,-17.9693335692989,3.38759734524361e-72,3.03936040386053e-70,tag-297,69.5172177987264
WBGene00012018,29680.8870791494,-0.484587574426094,0.0270148123410489,-17.9378471450555,5.97245661657634e-72,5.32679518234646e-70,T25C12.3,69.2735340017109
WBGene00010760,541.50035646731,-1.57719018587068,0.0880171291337476,-17.9191278037942,8.36290224607316e-72,7.41494267970946e-70,K10H10.4,69.129892201882
WBGene00000704,1296.76646151444,-1.10963378418997,0.0620702092726724,-17.8770749638589,1.77930270845448e-71,1.56838770318914e-69,col-130,68.8045465714076
WBGene00010660,2344.73886174863,-0.778725414192575,0.0435829963537987,-17.8676428731753,2.10711508646962e-71,1.84654335455562e-69,K08D8.6,68.7336404911957
WBGene00003786,25311.1352766831,-0.526243127632984,0.0294904421500687,-17.8445316267243,3.18764531833569e-71,2.77730507995803e-69,npa-1,68.5563764114759
WBGene00003482,4427.06354497302,-0.680484049506422,0.0381523492225001,-17.8359672044811,3.71564030472965e-71,3.21872679960862e-69,mua-3,68.4923158839723
WBGene00011176,8928.80927454013,-0.534696001740612,0.0299827647956605,-17.8334454939259,3.88710826743462e-71,3.34802188085954e-69,R09E10.6,68.4752117123557
WBGene00010135,4025.06140658189,-0.616390287609284,0.0345818988973214,-17.8240729185935,4.59647330641653e-71,3.93651375838729e-69,F55H12.4,68.4048882263301
WBGene00001607,39341.9698269907,0.387970335531663,0.0217763017722973,17.8161718912814,5.29375189838909e-71,4.50806341041914e-69,gln-6,68.3460099837969
WBGene00009971,1208.5670336159,-1.00346149290483,0.0563254374066194,-17.8154229972638,5.36507929886561e-71,4.54313709392142e-69,F53C11.1,68.3426441576967
WBGene00019738,1042.75495070289,-1.23659870492628,0.0695014985758538,-17.792403477123,8.09327614448673e-71,6.81508107965634e-69,clec-265,68.1665289729565
WBGene00000703,96780.7107728418,-0.537504508134727,0.0302209521076124,-17.7858231011635,9.10169148109102e-71,7.62165531636027e-69,col-129,68.1179506957616
WBGene00008205,13134.2999956476,-0.555302289851648,0.0312595424302506,-17.7642488238813,1.33718266394847e-70,1.11355548583952e-68,sams-1,67.9532881382226
WBGene00001328,9624.65886055177,-0.461628352910466,0.026271488457064,-17.5714578816086,4.07562928254447e-69,3.37538242724136e-67,epi-1,66.4716770149421
WBGene00003865,34248.8586860425,0.382977254919873,0.0218206535927945,17.5511358214466,5.83023152744376e-69,4.80213550891583e-67,oma-2,66.3185655889804
WBGene00019232,975.514724128667,-1.11631643798606,0.0638033301607433,-17.496209604948,1.53126619984899e-68,1.25438996903934e-66,ugt-13,65.9015674275616
WBGene00011891,4440.117841869,-0.585487174557721,0.0335399298040678,-17.4564221803085,3.07619842064971e-68,2.50635344834882e-66,del-6,65.6009576844019
WBGene00003567,5827.65528997361,-0.550635077773331,0.0315456326231941,-17.4551921132967,3.14318425662548e-68,2.54716216667289e-66,ncx-2,65.5939434045263
WBGene00007332,14879.864274251,0.412116323150248,0.0236363180311427,17.4357242362052,4.41925499453932e-68,3.56210858463589e-66,C05C10.5,65.448292845965
WBGene00016274,6106.55902952103,-0.595192540203974,0.0341972234399883,-17.4047036669062,7.59982528797331e-68,6.09320034923519e-66,C30G12.2,65.2151545416955
WBGene00003470,7987.50465772174,-0.561764733791426,0.0322793681319987,-17.4032134549296,7.80017301388655e-68,6.22074115546624e-66,msp-152,65.2061578692395
WBGene00019606,19129.6253655877,0.415939089449534,0.024020695240145,17.3158638953292,3.57122197356125e-67,2.83310677934152e-65,clec-88,64.5477370566815
WBGene00004003,1063.23783066119,-1.05148600422428,0.0607469003142855,-17.3092947752761,4.00287634975365e-67,3.15891912145742e-65,pgp-9,64.5004614932954
WBGene00011561,12117.2573856898,-0.428997791701684,0.0247987152183308,-17.2991942495705,4.7701369908769e-67,3.74480598247331e-65,ttr-15,64.4265706780777
WBGene00002053,12361.2310544662,-0.434523402655476,0.0251957192339472,-17.2459217623772,1.20082154991738e-66,9.37822964865529e-65,ifb-1,64.0278791367153
WBGene00020033,779.371437803248,-1.32243098672973,0.0768069786868617,-17.2175889396876,1.9598413882884e-66,1.52271594049851e-64,R12E2.7,63.8173811058433
WBGene00020413,619.123130846001,-1.37807183846736,0.0801021829534182,-17.2039236342503,2.48144862432404e-66,1.91809615971468e-64,T10E9.3,63.7171296241796
WBGene00001730,572.172281863704,-1.50416899443616,0.0874852746562177,-17.1933962640793,2.97578302409482e-66,2.28846824092761e-64,grl-21,63.6404551102787
WBGene00020999,10732.922859904,-0.466899724904504,0.0271984397373098,-17.1664157728882,4.73787873371008e-66,3.62507848493462e-64,W03F9.1,63.4406825862778
WBGene00000465,151736.765907687,0.339715942713585,0.0198008324728809,17.156649508492,5.60555939594808e-66,4.26730286743058e-64,cpg-1,63.3698465324428
WBGene00044070,1127.09629146836,-1.02028523423127,0.0596987660249871,-17.0905581834677,1.74495576779155e-65,1.32169438632774e-63,set-18,62.8788689545897
WBGene00009628,7665.9403845374,-0.524892377254195,0.0307474978991643,-17.0710598623526,2.43734698376909e-65,1.83690655431758e-63,tatn-1,62.7359129362236
WBGene00014089,291.274655364678,-2.18949817771241,0.128343155016931,-17.0597191367438,2.95974792376409e-65,2.21951644054209e-63,ZK822.1,62.6537416336932
WBGene00022649,1212.47570902354,-0.958272943028287,0.0562124769837242,-17.0473352972107,3.65835470745062e-65,2.72982081709917e-63,ZK84.1,62.5638658587098
WBGene00019017,33379.2185908431,-0.57103067100696,0.0335547499404802,-17.0178789000026,6.052373102744e-65,4.49396156540199e-63,F57F4.4,62.3473706462038
WBGene00016997,1196.92156689015,-0.953960090457445,0.0561937649525346,-16.9762622465896,1.23079258882205e-64,9.09398857417387e-63,cebp-1,62.0412455957848
WBGene00006057,2685.20422758272,-0.705126335388699,0.0416105515263339,-16.9458541048765,2.06512998724597e-64,1.51842459989066e-62,sss-2,61.8186067688853
WBGene00001169,32375.6870227638,-0.402190819230141,0.0237622456307624,-16.925623338792,2.9124728978819e-64,2.13105359173659e-62,eef-1A.2,61.6714056285107
WBGene00016763,959.782310594162,-1.09709578466399,0.064874559191756,-16.9110325886176,3.73112616646136e-64,2.7168726911629e-62,C49A9.9,61.5659307115346
WBGene00003893,20569.8968888265,-0.392996249856281,0.0233022960698067,-16.8651298858697,8.12233766682547e-64,5.88596132942598e-62,ost-1,61.2301825955276
WBGene00017851,5231.02576276046,-0.527641285250364,0.0314194505472324,-16.7934599765571,2.72485725289832e-63,1.96515662071466e-61,F27C1.1,60.7066028311402
WBGene00015933,10470.5589572552,-0.538314855777954,0.0321029089300643,-16.7684136335017,4.1545298666238e-63,2.98196327045812e-61,C17H12.8,60.5254977101572
WBGene00001695,784.232787814449,-1.31074681976577,0.0782615815909353,-16.7482792082697,5.82880494210531e-63,4.16386620342907e-61,grd-6,60.3805032340237
WBGene00022610,5276.23006087784,-0.563734547990373,0.0336856888955592,-16.7351349036739,7.26922519756066e-63,5.16835053786943e-61,ltah-1.2,60.2866480384534
WBGene00004904,3142.27267910977,-0.669037306181301,0.0400799956392196,-16.6925493755949,1.48492224243458e-62,1.05080905916509e-60,snf-5,59.9784761917592
WBGene00000140,21306.4879241911,-0.473985478894011,0.0284418993679536,-16.665043102855,2.35318905888984e-62,1.65745881703956e-60,anc-1,59.7805572537254
WBGene00009186,34910.1227722988,0.34916713473743,0.0209979804854452,16.6286055451597,4.32544236813546e-62,3.03243687511189e-60,trcs-1,59.5182082308821
WBGene00000031,916.999486192839,-1.16957510173519,0.0703824216315045,-16.6174319471222,5.21177632696217e-62,3.63690298964355e-60,abu-8,59.4392682831148
WBGene00022736,362.832364214133,-1.71059807182661,0.103116391627848,-16.589002435231,8.36990211953098e-62,5.81380343998574e-60,ZK418.7,59.2355396554642
WBGene00000625,651.468984195323,-1.3896058985739,0.0837957476954098,-16.5832507829036,9.21086828715808e-62,6.36859714185017e-60,col-48,59.1959562223979
WBGene00020353,2792.15758101968,-0.646106199622138,0.0389986272854401,-16.5674087678301,1.1988162098401e-61,8.25103047073967e-60,T08B6.4,59.083491809049
WBGene00020948,18004.1842505808,0.378058945887455,0.0228720203043582,16.5293201412302,2.25674655317732e-61,1.5461791270928e-59,era-1,58.8107401938578
WBGene00020350,10903.101515486,-0.493230191638455,0.0298924620481578,-16.5001528092214,3.65965331327477e-61,2.49601603579143e-59,T08B2.12,58.602752628832
WBGene00011895,409.46172515148,-1.64802793150194,0.0998988620246484,-16.496964010414,3.85808476657516e-61,2.61950052642285e-59,T21C9.9,58.5817815099389
WBGene00007516,2478.08897848326,-0.711776667543688,0.0431492840178144,-16.4956773616412,3.94115288051949e-61,2.66390122726772e-59,gpx-5,58.5744818820722
WBGene00022383,567.859386029358,-1.44524965682914,0.0877361000363087,-16.4726909018185,5.76480138896708e-61,3.87914514892415e-59,Y95B8A.2,58.411263969769
WBGene00017542,5142.00875851822,-0.539421189348502,0.0327870001664432,-16.4522886085988,8.07581331132567e-61,5.41007706851608e-59,F17E9.5,58.2667965481665
WBGene00009884,5964.54525584147,-0.490505923190019,0.0298243290552075,-16.4465031981792,8.88522021992777e-61,5.92597010508722e-59,F49C12.15,58.2272405437484
WBGene00012901,942.627610289268,-1.04916921009886,0.0637960628681196,-16.4456733367343,9.00776798537226e-61,5.98123730588177e-59,cnp-2,58.2232089665913
WBGene00000868,44591.8508650715,0.369162539975416,0.0224879355166593,16.4160262600333,1.46876236084928e-60,9.70993643205315e-59,cyb-3,58.0127836132742
WBGene00010658,520.092939806454,-1.46737136914459,0.0894486516847675,-16.4046225572618,1.77224733034629e-60,1.16651021879081e-58,K08D8.4,57.9331114523739
WBGene00019064,3267.80072425829,-0.637459658380871,0.0389897799674404,-16.3494038415503,4.39256391889092e-60,2.87865721519317e-58,myo-5,57.5408100469709
WBGene00013895,2692.058338866,-0.737755873613175,0.0451454988122634,-16.3417371171624,4.981323752112e-60,3.25036765868329e-58,ZC434.9,57.4880675119114
WBGene00010904,2945.91655658927,-0.65592456969672,0.0401441173005274,-16.3392450452037,5.18914392461592e-60,3.3713778610231e-58,ugt-62,57.472192569413
WBGene00006923,3190.51721441754,-0.714193894804717,0.043798339817716,-16.3064147585757,8.88574591387673e-60,5.74827674505854e-58,vhp-1,57.2404623313592
WBGene00011182,8346.18882305326,-0.496144779308326,0.0305547229636058,-16.2379079626836,2.7204459133642e-59,1.75236244667259e-57,R09H10.5,56.7563760623745
WBGene00002050,7395.27960845684,-0.460017593464895,0.0283525083105021,-16.2249346134394,3.36075288236749e-59,2.1556011998266e-57,ifa-1,56.6664315833438
WBGene00001398,16287.1543581628,-0.406455622877118,0.0251660082122312,-16.1509771215751,1.11776929948501e-58,7.13904095387187e-57,fat-6,56.1463601266575
WBGene00021690,657.28231999456,-1.3085688105306,0.0811635778774696,-16.1226112099951,1.76970783981713e-58,1.12551925188032e-56,Y48G8AL.12,55.9486470720416
WBGene00007605,13180.6580004191,0.406413107839052,0.0252181778437494,16.1158792025803,1.97337215329067e-58,1.2497747254853e-56,hrg-7,55.9031682624285
WBGene00002269,13418.1482414228,-0.385042557704231,0.0239570980069657,-16.0721702433357,3.99839159098031e-58,2.5216634498262e-56,lec-6,55.5983128763817
WBGene00002280,59372.0840567774,-0.406285714110793,0.0254721986174948,-15.9501627720407,2.84155342976008e-57,1.7772712979993e-55,let-2,54.7502462726838
WBGene00012020,19993.3399844322,0.366667274642286,0.0229883124251455,15.9501605799133,2.84165317334194e-57,1.7772712979993e-55,gyg-2,54.7502462726838
WBGene00006050,7281.39845558871,-0.518712484343747,0.032547850640277,-15.936919770114,3.51245576522958e-57,2.18773742765725e-55,ssq-1,54.6600048032538
WBGene00000913,40635.1762285319,0.326948951135319,0.0205704143144159,15.8941354383023,6.95818073671939e-57,4.31607647097002e-55,daf-18,54.3649108692194
WBGene00000729,607.939527992937,-1.34815497014266,0.0848253944791902,-15.8932944364131,7.05218289433751e-57,4.35645708058808e-55,col-156,54.3608665602379
WBGene00017904,1900.98543512634,-0.725981499401641,0.0459814465209169,-15.7885746171859,3.72911511315884e-56,2.29424294288339e-54,lim-8,53.6393605955162
WBGene00011489,18025.9192441336,0.366675460885227,0.0232607873099798,15.7636736882035,5.53215302419252e-56,3.38968059079894e-54,T05F1.2,53.4698412233866
WBGene00006820,11338.9652176478,-0.481867557312851,0.0306034248484516,-15.7455435036785,7.36952114761092e-56,4.49719806712305e-54,unc-89,53.3470579846659
WBGene00004374,69965.2727137177,0.308415906624099,0.0196043878387297,15.7319835315034,9.13053847670932e-56,5.54937929271934e-54,rme-2,53.2557555907192
WBGene00000723,1072.08611258088,-1.02214241993482,0.065008200186073,-15.7232844011855,1.04749860704251e-55,6.34094237106497e-54,col-150,53.1978461938312
WBGene00006056,5985.79500959274,-0.535011721646517,0.0340379033632515,-15.7181162405007,1.13652832722445e-55,6.85235659050164e-54,sss-1,53.1641600448225
WBGene00004875,7174.14861895803,-0.483780542164012,0.0307918850513375,-15.7112999531348,1.26557246781696e-55,7.59998956470322e-54,smd-1,53.1191870040343
WBGene00000669,57489.3810171025,-0.377381150034128,0.0240638361896175,-15.6825016202925,1.99249812317128e-55,1.19178270676828e-53,col-94,52.9238029206478
WBGene00021050,4373.09780180649,-0.536486904200845,0.0342755645848129,-15.6521682632926,3.21090452400915e-55,1.91296299962016e-53,W05H9.3,52.7182934299812
WBGene00003072,4303.37317120515,-0.550995940765551,0.0352193751507512,-15.6446824626245,3.61166259179876e-55,2.14325158449538e-53,lrp-2,52.6689268465293
WBGene00000988,4463.3534047779,-0.537235103027706,0.0343407592595776,-15.6442406810756,3.6368126963964e-55,2.14971285383463e-53,dhs-25,52.6676195467465
WBGene00013474,4182.61650572798,-0.573340499223408,0.0367776123934735,-15.5893888132105,8.59519440519941e-55,5.0607564558426e-53,Y69E1A.2,52.2957845622029
WBGene00011011,6198.09168125091,0.525326466890256,0.0337353397366871,15.571992782363,1.12836292048643e-54,6.61782657606692e-53,R04D3.3,52.1792846179625
WBGene00015083,38888.4180342046,0.333889420373477,0.0214684278884805,15.5525789828623,1.5282577057005e-54,8.92846061938902e-53,egg-1,52.0492234125711
WBGene00015660,1235.79532712989,-0.886263172887056,0.0570560768679353,-15.5331950869746,2.06813460151636e-54,1.20359045747707e-52,catp-3,51.9195212641701
WBGene00016440,5539.55413296085,-0.481498451812748,0.0310187158100896,-15.5228364307761,2.43064849398344e-54,1.40912172114663e-52,gipc-1,51.8510514905393
WBGene00022410,2582.52230539639,-0.658854370911437,0.0425677488924175,-15.4777827828428,4.90074143684788e-54,2.83022512174744e-52,Y97E10C.1,51.548179018453
WBGene00004154,831.638664347552,-1.03936059822007,0.0672651913786947,-15.4516857369601,7.34958670594497e-54,4.22825650453086e-52,pqn-72,51.3738386743629
WBGene00020039,316.604287678892,-1.72342989892598,0.111570350545285,-15.4470241466747,7.90078325520051e-54,4.52808007625997e-52,R12E2.14,51.344085901526
